inventory_id,film_id,store_id,last_update
1315,291,1,2022-02-15 18:09:17+08
1316,291,1,2022-02-15 18:09:17+08
1317,291,1,2022-02-15 18:09:17+08
1318,291,1,2022-02-15 18:09:17+08
1319,292,1,2022-02-15 18:09:17+08
1320,292,1,2022-02-15 18:09:17+08
1321,292,1,2022-02-15 18:09:17+08
1322,292,2,2022-02-15 18:09:17+08
1323,292,2,2022-02-15 18:09:17+08
1324,292,2,2022-02-15 18:09:17+08
1325,293,1,2022-02-15 18:09:17+08
1326,293,1,2022-02-15 18:09:17+08
1327,293,2,2022-02-15 18:09:17+08
1328,293,2,2022-02-15 18:09:17+08
1329,293,2,2022-02-15 18:09:17+08
1330,294,1,2022-02-15 18:09:17+08
1331,294,1,2022-02-15 18:09:17+08
1332,294,2,2022-02-15 18:09:17+08
1333,294,2,2022-02-15 18:09:17+08
1334,294,2,2022-02-15 18:09:17+08
1335,295,1,2022-02-15 18:09:17+08
1336,295,1,2022-02-15 18:09:17+08
1337,295,1,2022-02-15 18:09:17+08
1338,295,1,2022-02-15 18:09:17+08
1339,295,2,2022-02-15 18:09:17+08
1340,295,2,2022-02-15 18:09:17+08
1341,295,2,2022-02-15 18:09:17+08
1342,295,2,2022-02-15 18:09:17+08
1343,296,1,2022-02-15 18:09:17+08
1344,296,1,2022-02-15 18:09:17+08
1345,296,1,2022-02-15 18:09:17+08
1346,296,1,2022-02-15 18:09:17+08
1347,297,2,2022-02-15 18:09:17+08
1348,297,2,2022-02-15 18:09:17+08
1349,298,1,2022-02-15 18:09:17+08
1350,298,1,2022-02-15 18:09:17+08
1351,298,2,2022-02-15 18:09:17+08
1352,298,2,2022-02-15 18:09:17+08
1353,298,2,2022-02-15 18:09:17+08
1354,299,1,2022-02-15 18:09:17+08
1355,299,1,2022-02-15 18:09:17+08
1356,299,1,2022-02-15 18:09:17+08
1357,299,1,2022-02-15 18:09:17+08
1358,300,1,2022-02-15 18:09:17+08
1359,300,1,2022-02-15 18:09:17+08
1360,300,2,2022-02-15 18:09:17+08
1361,300,2,2022-02-15 18:09:17+08
1362,300,2,2022-02-15 18:09:17+08
1363,300,2,2022-02-15 18:09:17+08
1364,301,1,2022-02-15 18:09:17+08
1365,301,1,2022-02-15 18:09:17+08
1366,301,1,2022-02-15 18:09:17+08
1367,301,1,2022-02-15 18:09:17+08
1368,301,2,2022-02-15 18:09:17+08
1369,301,2,2022-02-15 18:09:17+08
1370,301,2,2022-02-15 18:09:17+08
1371,301,2,2022-02-15 18:09:17+08
1372,302,1,2022-02-15 18:09:17+08
1373,302,1,2022-02-15 18:09:17+08
1374,302,2,2022-02-15 18:09:17+08
1375,302,2,2022-02-15 18:09:17+08
1376,302,2,2022-02-15 18:09:17+08
1377,302,2,2022-02-15 18:09:17+08
1378,303,1,2022-02-15 18:09:17+08
1379,303,1,2022-02-15 18:09:17+08
1380,303,1,2022-02-15 18:09:17+08
1381,303,1,2022-02-15 18:09:17+08
1382,303,2,2022-02-15 18:09:17+08
1383,303,2,2022-02-15 18:09:17+08
1384,304,1,2022-02-15 18:09:17+08
1385,304,1,2022-02-15 18:09:17+08
1386,304,1,2022-02-15 18:09:17+08
1387,304,1,2022-02-15 18:09:17+08
1388,304,2,2022-02-15 18:09:17+08
1389,304,2,2022-02-15 18:09:17+08
1390,305,1,2022-02-15 18:09:17+08
1391,305,1,2022-02-15 18:09:17+08
1392,305,1,2022-02-15 18:09:17+08
1393,305,1,2022-02-15 18:09:17+08
1394,305,2,2022-02-15 18:09:17+08
1395,305,2,2022-02-15 18:09:17+08
1396,305,2,2022-02-15 18:09:17+08
1397,306,1,2022-02-15 18:09:17+08
1398,306,1,2022-02-15 18:09:17+08
1399,306,1,2022-02-15 18:09:17+08
1400,307,1,2022-02-15 18:09:17+08
1401,307,1,2022-02-15 18:09:17+08
1402,307,1,2022-02-15 18:09:17+08
1403,307,2,2022-02-15 18:09:17+08
1404,307,2,2022-02-15 18:09:17+08
1405,307,2,2022-02-15 18:09:17+08
1406,308,1,2022-02-15 18:09:17+08
1407,308,1,2022-02-15 18:09:17+08
1408,308,2,2022-02-15 18:09:17+08
1409,308,2,2022-02-15 18:09:17+08
1410,309,1,2022-02-15 18:09:17+08
1411,309,1,2022-02-15 18:09:17+08
1412,309,2,2022-02-15 18:09:17+08
1413,309,2,2022-02-15 18:09:17+08
1414,309,2,2022-02-15 18:09:17+08
1415,309,2,2022-02-15 18:09:17+08
1416,310,1,2022-02-15 18:09:17+08
1417,310,1,2022-02-15 18:09:17+08
1418,311,1,2022-02-15 18:09:17+08
1419,311,1,2022-02-15 18:09:17+08
1420,311,1,2022-02-15 18:09:17+08
1421,311,2,2022-02-15 18:09:17+08
1422,311,2,2022-02-15 18:09:17+08
1423,311,2,2022-02-15 18:09:17+08
1424,311,2,2022-02-15 18:09:17+08
1425,312,2,2022-02-15 18:09:17+08
1426,312,2,2022-02-15 18:09:17+08
1427,312,2,2022-02-15 18:09:17+08
1428,313,1,2022-02-15 18:09:17+08
1429,313,1,2022-02-15 18:09:17+08
1430,313,1,2022-02-15 18:09:17+08
1431,313,1,2022-02-15 18:09:17+08
1432,313,2,2022-02-15 18:09:17+08
1433,313,2,2022-02-15 18:09:17+08
1434,314,1,2022-02-15 18:09:17+08
1435,314,1,2022-02-15 18:09:17+08
1436,314,2,2022-02-15 18:09:17+08
1437,314,2,2022-02-15 18:09:17+08
1438,314,2,2022-02-15 18:09:17+08
1439,314,2,2022-02-15 18:09:17+08
1440,315,2,2022-02-15 18:09:17+08
1441,315,2,2022-02-15 18:09:17+08
1442,315,2,2022-02-15 18:09:17+08
1443,316,2,2022-02-15 18:09:17+08
1444,316,2,2022-02-15 18:09:17+08
1445,317,1,2022-02-15 18:09:17+08
1446,317,1,2022-02-15 18:09:17+08
1447,317,1,2022-02-15 18:09:17+08
1448,317,1,2022-02-15 18:09:17+08
1449,317,2,2022-02-15 18:09:17+08
1450,317,2,2022-02-15 18:09:17+08
1451,317,2,2022-02-15 18:09:17+08
1452,319,1,2022-02-15 18:09:17+08
1453,319,1,2022-02-15 18:09:17+08
1454,319,1,2022-02-15 18:09:17+08
1455,319,2,2022-02-15 18:09:17+08
1456,319,2,2022-02-15 18:09:17+08
1457,319,2,2022-02-15 18:09:17+08
1458,319,2,2022-02-15 18:09:17+08
1459,320,1,2022-02-15 18:09:17+08
1460,320,1,2022-02-15 18:09:17+08
1461,320,1,2022-02-15 18:09:17+08
1462,320,2,2022-02-15 18:09:17+08
1463,320,2,2022-02-15 18:09:17+08
1464,320,2,2022-02-15 18:09:17+08
1465,320,2,2022-02-15 18:09:17+08
1466,321,1,2022-02-15 18:09:17+08
1467,321,1,2022-02-15 18:09:17+08
1468,321,1,2022-02-15 18:09:17+08
1469,321,1,2022-02-15 18:09:17+08
1470,322,1,2022-02-15 18:09:17+08
1471,322,1,2022-02-15 18:09:17+08
1472,322,1,2022-02-15 18:09:17+08
1473,322,1,2022-02-15 18:09:17+08
1474,322,2,2022-02-15 18:09:17+08
1475,322,2,2022-02-15 18:09:17+08
1476,323,2,2022-02-15 18:09:17+08
1477,323,2,2022-02-15 18:09:17+08
1478,323,2,2022-02-15 18:09:17+08
1479,323,2,2022-02-15 18:09:17+08
1480,324,1,2022-02-15 18:09:17+08
1481,324,1,2022-02-15 18:09:17+08
1482,324,1,2022-02-15 18:09:17+08
1483,324,2,2022-02-15 18:09:17+08
1484,324,2,2022-02-15 18:09:17+08
1485,326,1,2022-02-15 18:09:17+08
1486,326,1,2022-02-15 18:09:17+08
1487,326,2,2022-02-15 18:09:17+08
1488,326,2,2022-02-15 18:09:17+08
1489,326,2,2022-02-15 18:09:17+08
1490,326,2,2022-02-15 18:09:17+08
1491,327,1,2022-02-15 18:09:17+08
1492,327,1,2022-02-15 18:09:17+08
1493,327,1,2022-02-15 18:09:17+08
1494,327,1,2022-02-15 18:09:17+08
1495,327,2,2022-02-15 18:09:17+08
1496,327,2,2022-02-15 18:09:17+08
1497,328,2,2022-02-15 18:09:17+08
1498,328,2,2022-02-15 18:09:17+08
1499,328,2,2022-02-15 18:09:17+08
1500,328,2,2022-02-15 18:09:17+08
1501,329,1,2022-02-15 18:09:17+08
1502,329,1,2022-02-15 18:09:17+08
1503,329,1,2022-02-15 18:09:17+08
1504,329,2,2022-02-15 18:09:17+08
1505,329,2,2022-02-15 18:09:17+08
1506,329,2,2022-02-15 18:09:17+08
1507,330,1,2022-02-15 18:09:17+08
1508,330,1,2022-02-15 18:09:17+08
1509,330,1,2022-02-15 18:09:17+08
1510,330,1,2022-02-15 18:09:17+08
1511,330,2,2022-02-15 18:09:17+08
1512,330,2,2022-02-15 18:09:17+08
1513,330,2,2022-02-15 18:09:17+08
1514,331,1,2022-02-15 18:09:17+08
1515,331,1,2022-02-15 18:09:17+08
1516,331,1,2022-02-15 18:09:17+08
1517,331,1,2022-02-15 18:09:17+08
1518,331,2,2022-02-15 18:09:17+08
1519,331,2,2022-02-15 18:09:17+08
1520,331,2,2022-02-15 18:09:17+08
1521,331,2,2022-02-15 18:09:17+08
1522,333,1,2022-02-15 18:09:17+08
1523,333,1,2022-02-15 18:09:17+08
1524,333,2,2022-02-15 18:09:17+08
1525,333,2,2022-02-15 18:09:17+08
1526,334,1,2022-02-15 18:09:17+08
1527,334,1,2022-02-15 18:09:17+08
1528,334,2,2022-02-15 18:09:17+08
1529,334,2,2022-02-15 18:09:17+08
1530,334,2,2022-02-15 18:09:17+08
1531,334,2,2022-02-15 18:09:17+08
1532,335,1,2022-02-15 18:09:17+08
1533,335,1,2022-02-15 18:09:17+08
1534,336,1,2022-02-15 18:09:17+08
1535,336,1,2022-02-15 18:09:17+08
1536,336,1,2022-02-15 18:09:17+08
1537,336,2,2022-02-15 18:09:17+08
1538,336,2,2022-02-15 18:09:17+08
1539,337,1,2022-02-15 18:09:17+08
1540,337,1,2022-02-15 18:09:17+08
1541,337,2,2022-02-15 18:09:17+08
1542,337,2,2022-02-15 18:09:17+08
1543,338,2,2022-02-15 18:09:17+08
1544,338,2,2022-02-15 18:09:17+08
1545,338,2,2022-02-15 18:09:17+08
1546,339,2,2022-02-15 18:09:17+08
1547,339,2,2022-02-15 18:09:17+08
1548,339,2,2022-02-15 18:09:17+08
1549,340,1,2022-02-15 18:09:17+08
1550,340,1,2022-02-15 18:09:17+08
1551,341,1,2022-02-15 18:09:17+08
1552,341,1,2022-02-15 18:09:17+08
1553,341,1,2022-02-15 18:09:17+08
1554,341,1,2022-02-15 18:09:17+08
1555,341,2,2022-02-15 18:09:17+08
1556,341,2,2022-02-15 18:09:17+08
1557,341,2,2022-02-15 18:09:17+08
1558,341,2,2022-02-15 18:09:17+08
1559,342,1,2022-02-15 18:09:17+08
1560,342,1,2022-02-15 18:09:17+08
1561,342,1,2022-02-15 18:09:17+08
1562,342,1,2022-02-15 18:09:17+08
1563,343,1,2022-02-15 18:09:17+08
1564,343,1,2022-02-15 18:09:17+08
1565,344,1,2022-02-15 18:09:17+08
1566,344,1,2022-02-15 18:09:17+08
1567,344,1,2022-02-15 18:09:17+08
1568,344,2,2022-02-15 18:09:17+08
1569,344,2,2022-02-15 18:09:17+08
1570,345,1,2022-02-15 18:09:17+08
1571,345,1,2022-02-15 18:09:17+08
1572,345,1,2022-02-15 18:09:17+08
1573,345,2,2022-02-15 18:09:17+08
1574,345,2,2022-02-15 18:09:17+08
1575,346,1,2022-02-15 18:09:17+08
1576,346,1,2022-02-15 18:09:17+08
1577,346,2,2022-02-15 18:09:17+08
1578,346,2,2022-02-15 18:09:17+08
1579,346,2,2022-02-15 18:09:17+08
1580,346,2,2022-02-15 18:09:17+08
1581,347,1,2022-02-15 18:09:17+08
1582,347,1,2022-02-15 18:09:17+08
1583,347,1,2022-02-15 18:09:17+08
1584,347,1,2022-02-15 18:09:17+08
1585,348,2,2022-02-15 18:09:17+08
1586,348,2,2022-02-15 18:09:17+08
1587,348,2,2022-02-15 18:09:17+08
1588,348,2,2022-02-15 18:09:17+08
1589,349,1,2022-02-15 18:09:17+08
1590,349,1,2022-02-15 18:09:17+08
1591,349,1,2022-02-15 18:09:17+08
1592,349,1,2022-02-15 18:09:17+08
1593,349,2,2022-02-15 18:09:17+08
1594,349,2,2022-02-15 18:09:17+08
1595,349,2,2022-02-15 18:09:17+08
1596,350,1,2022-02-15 18:09:17+08
1597,350,1,2022-02-15 18:09:17+08
1598,350,1,2022-02-15 18:09:17+08
1599,350,1,2022-02-15 18:09:17+08
1600,350,2,2022-02-15 18:09:17+08
1601,350,2,2022-02-15 18:09:17+08
1602,350,2,2022-02-15 18:09:17+08
1603,350,2,2022-02-15 18:09:17+08
1604,351,1,2022-02-15 18:09:17+08
1605,351,1,2022-02-15 18:09:17+08
1606,351,1,2022-02-15 18:09:17+08
1607,351,2,2022-02-15 18:09:17+08
1608,351,2,2022-02-15 18:09:17+08
1609,351,2,2022-02-15 18:09:17+08
1610,352,2,2022-02-15 18:09:17+08
1611,352,2,2022-02-15 18:09:17+08
1612,352,2,2022-02-15 18:09:17+08
1613,352,2,2022-02-15 18:09:17+08
1614,353,1,2022-02-15 18:09:17+08
1615,353,1,2022-02-15 18:09:17+08
1616,353,2,2022-02-15 18:09:17+08
1617,353,2,2022-02-15 18:09:17+08
1618,353,2,2022-02-15 18:09:17+08
1619,353,2,2022-02-15 18:09:17+08
1620,354,1,2022-02-15 18:09:17+08
1621,354,1,2022-02-15 18:09:17+08
1622,354,1,2022-02-15 18:09:17+08
1623,354,2,2022-02-15 18:09:17+08
1624,354,2,2022-02-15 18:09:17+08
1625,355,2,2022-02-15 18:09:17+08
1626,355,2,2022-02-15 18:09:17+08
1627,356,1,2022-02-15 18:09:17+08
1628,356,1,2022-02-15 18:09:17+08
1629,356,1,2022-02-15 18:09:17+08
1630,356,1,2022-02-15 18:09:17+08
1631,356,2,2022-02-15 18:09:17+08
1632,356,2,2022-02-15 18:09:17+08
1633,356,2,2022-02-15 18:09:17+08
1634,356,2,2022-02-15 18:09:17+08
1635,357,2,2022-02-15 18:09:17+08
1636,357,2,2022-02-15 18:09:17+08
1637,357,2,2022-02-15 18:09:17+08
1638,357,2,2022-02-15 18:09:17+08
1639,358,1,2022-02-15 18:09:17+08
1640,358,1,2022-02-15 18:09:17+08
1641,358,1,2022-02-15 18:09:17+08
1642,358,1,2022-02-15 18:09:17+08
1643,358,2,2022-02-15 18:09:17+08
1644,358,2,2022-02-15 18:09:17+08
1645,358,2,2022-02-15 18:09:17+08
1646,358,2,2022-02-15 18:09:17+08
1647,360,1,2022-02-15 18:09:17+08
1648,360,1,2022-02-15 18:09:17+08
1649,360,1,2022-02-15 18:09:17+08
1650,360,1,2022-02-15 18:09:17+08
1651,361,1,2022-02-15 18:09:17+08
1652,361,1,2022-02-15 18:09:17+08
1653,361,1,2022-02-15 18:09:17+08
1654,361,1,2022-02-15 18:09:17+08
1655,361,2,2022-02-15 18:09:17+08
1656,361,2,2022-02-15 18:09:17+08
1657,361,2,2022-02-15 18:09:17+08
1658,361,2,2022-02-15 18:09:17+08
1659,362,1,2022-02-15 18:09:17+08
1660,362,1,2022-02-15 18:09:17+08
1661,363,1,2022-02-15 18:09:17+08
1662,363,1,2022-02-15 18:09:17+08
1663,363,1,2022-02-15 18:09:17+08
1664,363,2,2022-02-15 18:09:17+08
1665,363,2,2022-02-15 18:09:17+08
1666,363,2,2022-02-15 18:09:17+08
1667,364,1,2022-02-15 18:09:17+08
1668,364,1,2022-02-15 18:09:17+08
1669,364,1,2022-02-15 18:09:17+08
1670,365,1,2022-02-15 18:09:17+08
1671,365,1,2022-02-15 18:09:17+08
1672,365,2,2022-02-15 18:09:17+08
1673,365,2,2022-02-15 18:09:17+08
1674,366,1,2022-02-15 18:09:17+08
1675,366,1,2022-02-15 18:09:17+08
1676,366,1,2022-02-15 18:09:17+08
1677,366,1,2022-02-15 18:09:17+08
1678,366,2,2022-02-15 18:09:17+08
1679,366,2,2022-02-15 18:09:17+08
1680,366,2,2022-02-15 18:09:17+08
1681,367,1,2022-02-15 18:09:17+08
1682,367,1,2022-02-15 18:09:17+08
1683,367,1,2022-02-15 18:09:17+08
1684,367,1,2022-02-15 18:09:17+08
1685,367,2,2022-02-15 18:09:17+08
1686,367,2,2022-02-15 18:09:17+08
1687,367,2,2022-02-15 18:09:17+08
1688,368,1,2022-02-15 18:09:17+08
1689,368,1,2022-02-15 18:09:17+08
1690,369,1,2022-02-15 18:09:17+08
1691,369,1,2022-02-15 18:09:17+08
1692,369,1,2022-02-15 18:09:17+08
1693,369,1,2022-02-15 18:09:17+08
1694,369,2,2022-02-15 18:09:17+08
1695,369,2,2022-02-15 18:09:17+08
1696,369,2,2022-02-15 18:09:17+08
1697,369,2,2022-02-15 18:09:17+08
1698,370,1,2022-02-15 18:09:17+08
1699,370,1,2022-02-15 18:09:17+08
1700,370,1,2022-02-15 18:09:17+08
1701,370,2,2022-02-15 18:09:17+08
1702,370,2,2022-02-15 18:09:17+08
1703,371,1,2022-02-15 18:09:17+08
1704,371,1,2022-02-15 18:09:17+08
1705,371,1,2022-02-15 18:09:17+08
1706,372,1,2022-02-15 18:09:17+08
1707,372,1,2022-02-15 18:09:17+08
1708,373,1,2022-02-15 18:09:17+08
1709,373,1,2022-02-15 18:09:17+08
1710,373,1,2022-02-15 18:09:17+08
1711,373,2,2022-02-15 18:09:17+08
1712,373,2,2022-02-15 18:09:17+08
1713,374,1,2022-02-15 18:09:17+08
1714,374,1,2022-02-15 18:09:17+08
1715,374,1,2022-02-15 18:09:17+08
1716,374,2,2022-02-15 18:09:17+08
1717,374,2,2022-02-15 18:09:17+08
1718,374,2,2022-02-15 18:09:17+08
1719,374,2,2022-02-15 18:09:17+08
1720,375,1,2022-02-15 18:09:17+08
1721,375,1,2022-02-15 18:09:17+08
1722,376,1,2022-02-15 18:09:17+08
1723,376,1,2022-02-15 18:09:17+08
1724,376,1,2022-02-15 18:09:17+08
1725,376,1,2022-02-15 18:09:17+08
1726,376,2,2022-02-15 18:09:17+08
1727,376,2,2022-02-15 18:09:17+08
1728,376,2,2022-02-15 18:09:17+08
1729,377,1,2022-02-15 18:09:17+08
1730,377,1,2022-02-15 18:09:17+08
1731,377,1,2022-02-15 18:09:17+08
1732,377,2,2022-02-15 18:09:17+08
1733,377,2,2022-02-15 18:09:17+08
1734,377,2,2022-02-15 18:09:17+08
1735,378,1,2022-02-15 18:09:17+08
1736,378,1,2022-02-15 18:09:17+08
1737,378,1,2022-02-15 18:09:17+08
1738,378,1,2022-02-15 18:09:17+08
1739,378,2,2022-02-15 18:09:17+08
1740,378,2,2022-02-15 18:09:17+08
1741,378,2,2022-02-15 18:09:17+08
1742,378,2,2022-02-15 18:09:17+08
1743,379,2,2022-02-15 18:09:17+08
1744,379,2,2022-02-15 18:09:17+08
1745,379,2,2022-02-15 18:09:17+08
1746,379,2,2022-02-15 18:09:17+08
1747,380,1,2022-02-15 18:09:17+08
1748,380,1,2022-02-15 18:09:17+08
1749,380,2,2022-02-15 18:09:17+08
1750,380,2,2022-02-15 18:09:17+08
1751,380,2,2022-02-15 18:09:17+08
1752,381,1,2022-02-15 18:09:17+08
1753,381,1,2022-02-15 18:09:17+08
1754,381,2,2022-02-15 18:09:17+08
1755,381,2,2022-02-15 18:09:17+08
1756,381,2,2022-02-15 18:09:17+08
1757,382,1,2022-02-15 18:09:17+08
1758,382,1,2022-02-15 18:09:17+08
1759,382,1,2022-02-15 18:09:17+08
1760,382,1,2022-02-15 18:09:17+08
1761,382,2,2022-02-15 18:09:17+08
1762,382,2,2022-02-15 18:09:17+08
1763,382,2,2022-02-15 18:09:17+08
1764,382,2,2022-02-15 18:09:17+08
1765,383,1,2022-02-15 18:09:17+08
1766,383,1,2022-02-15 18:09:17+08
1767,383,1,2022-02-15 18:09:17+08
1768,383,2,2022-02-15 18:09:17+08
1769,383,2,2022-02-15 18:09:17+08
1770,384,2,2022-02-15 18:09:17+08
1771,384,2,2022-02-15 18:09:17+08
1772,384,2,2022-02-15 18:09:17+08
1773,385,1,2022-02-15 18:09:17+08
1774,385,1,2022-02-15 18:09:17+08
1775,385,2,2022-02-15 18:09:17+08
1776,385,2,2022-02-15 18:09:17+08
1777,385,2,2022-02-15 18:09:17+08
1778,387,1,2022-02-15 18:09:17+08
1779,387,1,2022-02-15 18:09:17+08
1780,387,1,2022-02-15 18:09:17+08
1781,387,2,2022-02-15 18:09:17+08
1782,387,2,2022-02-15 18:09:17+08
1783,387,2,2022-02-15 18:09:17+08
1784,388,1,2022-02-15 18:09:17+08
1785,388,1,2022-02-15 18:09:17+08
1786,388,1,2022-02-15 18:09:17+08
1787,388,2,2022-02-15 18:09:17+08
1788,388,2,2022-02-15 18:09:17+08
1789,388,2,2022-02-15 18:09:17+08
1790,389,1,2022-02-15 18:09:17+08
1791,389,1,2022-02-15 18:09:17+08
1792,389,2,2022-02-15 18:09:17+08
1793,389,2,2022-02-15 18:09:17+08
1794,390,1,2022-02-15 18:09:17+08
1795,390,1,2022-02-15 18:09:17+08
1796,390,1,2022-02-15 18:09:17+08
1797,391,1,2022-02-15 18:09:17+08
1798,391,1,2022-02-15 18:09:17+08
1799,391,1,2022-02-15 18:09:17+08
1800,391,1,2022-02-15 18:09:17+08
1801,391,2,2022-02-15 18:09:17+08
1802,391,2,2022-02-15 18:09:17+08
1803,391,2,2022-02-15 18:09:17+08
1804,392,1,2022-02-15 18:09:17+08
1805,392,1,2022-02-15 18:09:17+08
1806,392,1,2022-02-15 18:09:17+08
1807,392,1,2022-02-15 18:09:17+08
1808,392,2,2022-02-15 18:09:17+08
1809,392,2,2022-02-15 18:09:17+08
1810,393,1,2022-02-15 18:09:17+08
1811,393,1,2022-02-15 18:09:17+08
1812,394,1,2022-02-15 18:09:17+08
1813,394,1,2022-02-15 18:09:17+08
1814,394,1,2022-02-15 18:09:17+08
1815,394,1,2022-02-15 18:09:17+08
1816,395,1,2022-02-15 18:09:17+08
1817,395,1,2022-02-15 18:09:17+08
1818,395,1,2022-02-15 18:09:17+08
1819,395,2,2022-02-15 18:09:17+08
1820,395,2,2022-02-15 18:09:17+08
1821,395,2,2022-02-15 18:09:17+08
1822,396,2,2022-02-15 18:09:17+08
1823,396,2,2022-02-15 18:09:17+08
1824,396,2,2022-02-15 18:09:17+08
1825,396,2,2022-02-15 18:09:17+08
1826,397,1,2022-02-15 18:09:17+08
1827,397,1,2022-02-15 18:09:17+08
1828,397,1,2022-02-15 18:09:17+08
1829,397,2,2022-02-15 18:09:17+08
1830,397,2,2022-02-15 18:09:17+08
1831,397,2,2022-02-15 18:09:17+08
1832,397,2,2022-02-15 18:09:17+08
1833,398,2,2022-02-15 18:09:17+08
1834,398,2,2022-02-15 18:09:17+08
1835,398,2,2022-02-15 18:09:17+08
1836,398,2,2022-02-15 18:09:17+08
1837,399,2,2022-02-15 18:09:17+08
1838,399,2,2022-02-15 18:09:17+08
1839,400,1,2022-02-15 18:09:17+08
1840,400,1,2022-02-15 18:09:17+08
1841,401,1,2022-02-15 18:09:17+08
1842,401,1,2022-02-15 18:09:17+08
1843,402,1,2022-02-15 18:09:17+08
1844,402,1,2022-02-15 18:09:17+08
1845,402,1,2022-02-15 18:09:17+08
1846,402,2,2022-02-15 18:09:17+08
1847,402,2,2022-02-15 18:09:17+08
1848,402,2,2022-02-15 18:09:17+08
1849,403,1,2022-02-15 18:09:17+08
1850,403,1,2022-02-15 18:09:17+08
1851,403,1,2022-02-15 18:09:17+08
1852,403,1,2022-02-15 18:09:17+08
1853,403,2,2022-02-15 18:09:17+08
1854,403,2,2022-02-15 18:09:17+08
1855,403,2,2022-02-15 18:09:17+08
1856,403,2,2022-02-15 18:09:17+08
1857,405,2,2022-02-15 18:09:17+08
1858,405,2,2022-02-15 18:09:17+08
1859,406,1,2022-02-15 18:09:17+08
1860,406,1,2022-02-15 18:09:17+08
1861,406,2,2022-02-15 18:09:17+08
1862,406,2,2022-02-15 18:09:17+08
1863,406,2,2022-02-15 18:09:17+08
1864,406,2,2022-02-15 18:09:17+08
1865,407,1,2022-02-15 18:09:17+08
1866,407,1,2022-02-15 18:09:17+08
1867,408,1,2022-02-15 18:09:17+08
1868,408,1,2022-02-15 18:09:17+08
1869,408,1,2022-02-15 18:09:17+08
1870,408,1,2022-02-15 18:09:17+08
1871,408,2,2022-02-15 18:09:17+08
1872,408,2,2022-02-15 18:09:17+08
1873,408,2,2022-02-15 18:09:17+08
1874,409,1,2022-02-15 18:09:17+08
1875,409,1,2022-02-15 18:09:17+08
1876,409,1,2022-02-15 18:09:17+08
1877,409,1,2022-02-15 18:09:17+08
1878,409,2,2022-02-15 18:09:17+08
1879,409,2,2022-02-15 18:09:17+08
1880,409,2,2022-02-15 18:09:17+08
1881,410,1,2022-02-15 18:09:17+08
1882,410,1,2022-02-15 18:09:17+08
1883,410,1,2022-02-15 18:09:17+08
1884,410,2,2022-02-15 18:09:17+08
1885,410,2,2022-02-15 18:09:17+08
1886,411,1,2022-02-15 18:09:17+08
1887,411,1,2022-02-15 18:09:17+08
1888,412,1,2022-02-15 18:09:17+08
1889,412,1,2022-02-15 18:09:17+08
1890,412,1,2022-02-15 18:09:17+08
1891,412,1,2022-02-15 18:09:17+08
1892,412,2,2022-02-15 18:09:17+08
1893,412,2,2022-02-15 18:09:17+08
1894,412,2,2022-02-15 18:09:17+08
1895,412,2,2022-02-15 18:09:17+08
1896,413,1,2022-02-15 18:09:17+08
1897,413,1,2022-02-15 18:09:17+08
1898,413,1,2022-02-15 18:09:17+08
1899,414,1,2022-02-15 18:09:17+08
1900,414,1,2022-02-15 18:09:17+08
1901,414,1,2022-02-15 18:09:17+08
1902,414,2,2022-02-15 18:09:17+08
1903,414,2,2022-02-15 18:09:17+08
1904,414,2,2022-02-15 18:09:17+08
1905,415,1,2022-02-15 18:09:17+08
1906,415,1,2022-02-15 18:09:17+08
1907,415,1,2022-02-15 18:09:17+08
1908,415,2,2022-02-15 18:09:17+08
1909,415,2,2022-02-15 18:09:17+08
1910,415,2,2022-02-15 18:09:17+08
1911,416,1,2022-02-15 18:09:17+08
1912,416,1,2022-02-15 18:09:17+08
1913,416,2,2022-02-15 18:09:17+08
1914,416,2,2022-02-15 18:09:17+08
1915,416,2,2022-02-15 18:09:17+08
1916,416,2,2022-02-15 18:09:17+08
1917,417,1,2022-02-15 18:09:17+08
1918,417,1,2022-02-15 18:09:17+08
1919,417,1,2022-02-15 18:09:17+08
1920,417,1,2022-02-15 18:09:17+08
1921,417,2,2022-02-15 18:09:17+08
1922,417,2,2022-02-15 18:09:17+08
1923,418,1,2022-02-15 18:09:17+08
1924,418,1,2022-02-15 18:09:17+08
1925,418,1,2022-02-15 18:09:17+08
1926,418,1,2022-02-15 18:09:17+08
1927,418,2,2022-02-15 18:09:17+08
1928,418,2,2022-02-15 18:09:17+08
1929,418,2,2022-02-15 18:09:17+08
1930,418,2,2022-02-15 18:09:17+08
1931,420,1,2022-02-15 18:09:17+08
1932,420,1,2022-02-15 18:09:17+08
1933,420,2,2022-02-15 18:09:17+08
1934,420,2,2022-02-15 18:09:17+08
1935,420,2,2022-02-15 18:09:17+08
1936,421,2,2022-02-15 18:09:17+08
1937,421,2,2022-02-15 18:09:17+08
1938,421,2,2022-02-15 18:09:17+08
1939,421,2,2022-02-15 18:09:17+08
1940,422,2,2022-02-15 18:09:17+08
1941,422,2,2022-02-15 18:09:17+08
1942,423,1,2022-02-15 18:09:17+08
1943,423,1,2022-02-15 18:09:17+08
1944,423,2,2022-02-15 18:09:17+08
1945,423,2,2022-02-15 18:09:17+08
1946,424,1,2022-02-15 18:09:17+08
1947,424,1,2022-02-15 18:09:17+08
1948,424,1,2022-02-15 18:09:17+08
1949,424,2,2022-02-15 18:09:17+08
